Year,Month,Day,ProtectionUnit,TotalFires,Acres,reportdate
2007,8,24,MSS,93.0,8607.1,2007-08-24
2007,8,24,TAS,12.0,19044.4,2007-08-24
2007,8,24,CGF,9.0,2.2,2007-08-24
2007,8,24,SWS,22.0,9376.7,2007-08-24
2007,8,25,GAD,59.0,58591.8,2007-08-25
2007,8,25,MID,24.0,1558.3,2007-08-25
2007,8,25,TAD,65.0,74405.0,2007-08-25
2007,8,25,UYD,60.0,125139.7,2007-08-25
2007,8,25,CRS,14.0,7.9,2007-08-25
2007,8,25,DAS,31.0,32.5,2007-08-25
2007,8,25,FAS,71.0,38273.9,2007-08-25
2007,8,25,HNS,1.0,0.1,2007-08-25
2007,8,25,KKS,28.0,57932.3,2007-08-25
2007,8,25,MSS,93.0,8607.1,2007-08-25
2007,8,25,TAS,12.0,19044.4,2007-08-25
2007,8,25,CGF,9.0,2.2,2007-08-25
2007,8,25,SWS,22.0,9376.7,2007-08-25
2007,8,26,GAD,59.0,54745.8,2007-08-26
2007,8,26,MID,24.0,1558.3,2007-08-26
2007,8,26,TAD,65.0,74405.0,2007-08-26
2007,8,26,UYD,60.0,125129.7,2007-08-26
2007,8,26,CRS,14.0,7.9,2007-08-26
2007,8,26,DAS,31.0,32.5,2007-08-26
2007,8,26,FAS,71.0,38273.9,2007-08-26
2007,8,26,HNS,1.0,0.1,2007-08-26
2007,8,26,KKS,28.0,57932.3,2007-08-26
2007,8,26,MSS,93.0,8607.1,2007-08-26
2007,8,26,TAS,12.0,19044.4,2007-08-26
2007,8,26,CGF,9.0,2.2,2007-08-26
2007,8,26,SWS,22.0,9376.7,2007-08-26
2007,8,27,GAD,59.0,54745.8,2007-08-27
2007,8,27,MID,24.0,1558.3,2007-08-27
2007,8,27,TAD,65.0,74405.0,2007-08-27
2007,8,27,UYD,60.0,125129.7,2007-08-27
2007,8,27,CRS,14.0,7.9,2007-08-27
2007,8,27,DAS,31.0,32.5,2007-08-27
2007,8,27,FAS,71.0,38273.9,2007-08-27
2007,8,27,HNS,1.0,0.1,2007-08-27
2007,8,27,KKS,28.0,57932.3,2007-08-27
2007,8,27,MSS,93.0,8607.1,2007-08-27
2007,8,27,TAS,12.0,19044.4,2007-08-27
2007,8,27,CGF,9.0,2.2,2007-08-27
2007,8,27,SWS,22.0,9376.7,2007-08-27
2007,8,28,GAD,60.0,54746.3,2007-08-28
2007,8,28,MID,24.0,1558.3,2007-08-28
2007,8,28,TAD,65.0,74405.0,2007-08-28
2007,8,28,UYD,61.0,125134.7,2007-08-28
2007,8,28,CRS,14.0,7.9,2007-08-28
2007,8,28,DAS,31.0,32.5,2007-08-28
2007,8,28,FAS,71.0,38273.9,2007-08-28
2007,8,28,HNS,1.0,0.1,2007-08-28
2007,8,28,KKS,28.0,57932.3,2007-08-28
2007,8,28,MSS,94.0,8607.4,2007-08-28
2007,8,28,TAS,12.0,19044.4,2007-08-28
2007,8,28,CGF,9.0,2.2,2007-08-28
2007,8,28,SWS,22.0,9376.7,2007-08-28
2007,8,29,GAD,60.0,54746.3,2007-08-29
2007,8,29,MID,24.0,1558.3,2007-08-29
2007,8,29,TAD,66.0,74417.0,2007-08-29
2007,8,29,UYD,61.0,125134.7,2007-08-29
2007,8,29,CRS,14.0,7.9,2007-08-29
2007,8,29,DAS,31.0,32.5,2007-08-29
2007,8,29,FAS,71.0,38273.9,2007-08-29
2007,8,29,HNS,1.0,0.1,2007-08-29
2007,8,29,KKS,28.0,57932.3,2007-08-29
2007,8,29,MSS,94.0,8607.4,2007-08-29
2007,8,29,TAS,12.0,19044.4,2007-08-29
2007,8,29,CGF,9.0,2.2,2007-08-29
2007,8,29,SWS,22.0,9376.7,2007-08-29
2007,8,30,GAD,60.0,54781.2,2007-08-30
2007,8,30,MID,24.0,1558.3,2007-08-30
2007,8,30,TAD,66.0,74416.8,2007-08-30
2007,8,30,UYD,61.0,125134.7,2007-08-30
2007,8,30,CRS,14.0,7.9,2007-08-30
2007,8,30,DAS,31.0,32.5,2007-08-30
2007,8,30,FAS,71.0,38273.9,2007-08-30
2007,8,30,HNS,1.0,0.1,2007-08-30
2007,8,30,KKS,28.0,57932.3,2007-08-30
2007,8,30,MSS,94.0,8607.4,2007-08-30
2007,8,30,TAS,12.0,19044.4,2007-08-30
2007,8,30,CGF,9.0,2.2,2007-08-30
2007,8,30,SWS,22.0,9376.7,2007-08-30
2007,8,31,GAD,60.0,54781.2,2007-08-31
2007,8,31,MID,24.0,1558.3,2007-08-31
2007,8,31,TAD,66.0,74416.8,2007-08-31
2007,8,31,UYD,61.0,125134.7,2007-08-31
2007,8,31,CRS,13.0,7.9,2007-08-31
2007,8,31,DAS,31.0,32.5,2007-08-31
2007,8,31,FAS,71.0,38273.9,2007-08-31
2007,8,31,HNS,1.0,0.1,2007-08-31
2007,8,31,KKS,28.0,57932.3,2007-08-31
2007,8,31,MSS,95.0,8607.5,2007-08-31
2007,8,31,TAS,12.0,19044.4,2007-08-31
2007,8,31,CGF,9.0,2.2,2007-08-31
2007,8,31,SWS,22.0,9376.7,2007-08-31
2007,9,4,GAD,60.0,54781.2,2007-09-04
2007,9,4,MID,24.0,1558.3,2007-09-04
2007,9,4,TAD,67.0,74419.8,2007-09-04
2007,9,4,UYD,62.0,125135.7,2007-09-04
2007,9,4,CRS,13.0,7.9,2007-09-04
2007,9,4,DAS,31.0,32.5,2007-09-04
2007,9,4,FAS,71.0,38273.9,2007-09-04
2007,9,4,HNS,1.0,0.1,2007-09-04
2007,9,4,KKS,28.0,57932.3,2007-09-04
2007,9,4,MSS,96.0,8612.5,2007-09-04
2007,9,4,TAS,12.0,19044.4,2007-09-04
2007,9,4,CGF,9.0,2.2,2007-09-04
2007,9,4,SWS,22.0,9376.7,2007-09-04
2007,9,6,GAD,60.0,54781.2,2007-09-06
2007,9,6,MID,24.0,1558.3,2007-09-06
2007,9,6,TAD,67.0,74447.8,2007-09-06
2007,9,6,UYD,63.0,127741.6,2007-09-06
2007,9,6,CRS,13.0,7.9,2007-09-06
2007,9,6,DAS,31.0,32.5,2007-09-06
2007,9,6,FAS,71.0,38273.9,2007-09-06
2007,9,6,HNS,1.0,0.1,2007-09-06
2007,9,6,KKS,28.0,57932.3,2007-09-06
2007,9,6,MSS,96.0,8652.5,2007-09-06
2007,9,6,TAS,12.0,19044.4,2007-09-06
2007,9,6,CGF,9.0,2.2,2007-09-06
2007,9,6,SWS,22.0,9376.7,2007-09-06
2007,9,7,GAD,60.0,54781.2,2007-09-07
2007,9,7,MID,24.0,1558.3,2007-09-07
2007,9,7,TAD,67.0,97193.1,2007-09-07
2007,9,7,UYD,63.0,127741.6,2007-09-07
2007,9,7,CRS,13.0,7.9,2007-09-07
2007,9,7,DAS,31.0,32.5,2007-09-07
2007,9,7,FAS,71.0,38273.9,2007-09-07
2007,9,7,HNS,1.0,0.1,2007-09-07
2007,9,7,KKS,29.0,57932.8,2007-09-07
2007,9,7,MSS,96.0,8657.5,2007-09-07
2007,9,7,TAS,12.0,19044.4,2007-09-07
2007,9,7,CGF,9.0,2.2,2007-09-07
2007,9,7,SWS,22.0,9376.7,2007-09-07
2007,9,11,GAD,60.0,54781.2,2007-09-11
2007,9,11,MID,24.0,1558.3,2007-09-11
2007,9,11,TAD,68.0,212040.7,2007-09-11
2007,9,11,UYD,63.0,130984.3,2007-09-11
2007,9,11,CRS,13.0,7.9,2007-09-11
2007,9,11,DAS,31.0,32.5,2007-09-11
2007,9,11,FAS,71.0,38273.9,2007-09-11
2007,9,11,HNS,1.0,0.1,2007-09-11
2007,9,11,KKS,29.0,57932.8,2007-09-11
2007,9,11,MSS,96.0,8657.6,2007-09-11
2007,9,11,TAS,13.0,19043.4,2007-09-11
2007,9,11,CGF,9.0,2.2,2007-09-11
2007,9,11,SWS,22.0,9378.6,2007-09-11
2007,9,12,GAD,60.0,54781.2,2007-09-12
2007,9,12,MID,24.0,1558.3,2007-09-12
2007,9,12,TAD,68.0,213539.7,2007-09-12
2007,9,12,UYD,63.0,130984.3,2007-09-12
2007,9,12,CRS,14.0,8.3,2007-09-12
2007,9,12,DAS,31.0,32.5,2007-09-12
2007,9,12,FAS,71.0,38273.9,2007-09-12
2007,9,12,HNS,1.0,0.1,2007-09-12
2007,9,12,KKS,29.0,57932.8,2007-09-12
2007,9,12,MSS,96.0,8657.6,2007-09-12
2007,9,12,TAS,13.0,19043.4,2007-09-12
2007,9,12,CGF,9.0,2.2,2007-09-12
2007,9,12,SWS,22.0,9378.6,2007-09-12
2007,9,13,GAD,60.0,54781.2,2007-09-13
2007,9,13,MID,24.0,1558.3,2007-09-13
2007,9,13,TAD,68.0,230023.6,2007-09-13
2007,9,13,UYD,63.0,130984.3,2007-09-13
2007,9,13,CRS,14.0,8.3,2007-09-13
2007,9,13,DAS,31.0,32.5,2007-09-13
2007,9,13,FAS,71.0,38273.9,2007-09-13
2007,9,13,HNS,1.0,0.1,2007-09-13
2007,9,13,KKS,29.0,57932.8,2007-09-13
2007,9,13,MSS,96.0,8657.6,2007-09-13
2007,9,13,TAS,13.0,19043.4,2007-09-13
2007,9,13,CGF,9.0,2.2,2007-09-13
2007,9,13,SWS,22.0,9378.6,2007-09-13
2007,9,14,GAD,60.0,54781.2,2007-09-14
2007,9,14,MID,24.0,1558.3,2007-09-14
2007,9,14,TAD,68.0,230023.6,2007-09-14
2007,9,14,UYD,63.0,130984.3,2007-09-14
2007,9,14,CRS,14.0,8.3,2007-09-14
2007,9,14,DAS,32.0,32.7,2007-09-14
2007,9,14,FAS,71.0,38273.9,2007-09-14
2007,9,14,HNS,1.0,0.1,2007-09-14
2007,9,14,KKS,29.0,57932.8,2007-09-14
2007,9,14,MSS,96.0,8657.6,2007-09-14
2007,9,14,TAS,13.0,19043.4,2007-09-14
2007,9,14,CGF,9.0,2.2,2007-09-14
2007,9,14,SWS,22.0,9378.6,2007-09-14
2007,9,17,GAD,60.0,54781.2,2007-09-17
2007,9,17,MID,24.0,1558.3,2007-09-17
2007,9,17,TAD,68.0,270370.3,2007-09-17
2007,9,17,UYD,63.0,130984.3,2007-09-17
2007,9,17,CRS,14.0,8.3,2007-09-17
2007,9,17,DAS,32.0,32.7,2007-09-17
2007,9,17,FAS,71.0,38273.9,2007-09-17
2007,9,17,HNS,1.0,0.1,2007-09-17
2007,9,17,KKS,29.0,57932.8,2007-09-17
2007,9,17,MSS,97.0,8657.7,2007-09-17
2007,9,17,TAS,14.0,19043.5,2007-09-17
2007,9,17,CGF,9.0,2.2,2007-09-17
2007,9,17,SWS,22.0,9378.6,2007-09-17
2007,9,19,GAD,60.0,54781.2,2007-09-19
2007,9,19,MID,24.0,1558.3,2007-09-19
2007,9,19,TAD,68.0,275236.9,2007-09-19
2007,9,19,UYD,63.0,130984.3,2007-09-19
2007,9,19,CRS,14.0,8.3,2007-09-19
2007,9,19,DAS,32.0,32.7,2007-09-19
2007,9,19,FAS,71.0,38273.9,2007-09-19
2007,9,19,HNS,1.0,0.1,2007-09-19
2007,9,19,KKS,29.0,58548.8,2007-09-19
2007,9,19,MSS,97.0,8657.7,2007-09-19
2007,9,19,TAS,14.0,19043.6,2007-09-19
2007,9,19,CGF,9.0,2.2,2007-09-19
2007,9,19,SWS,22.0,9378.6,2007-09-19
2007,9,21,GAD,60.0,54690.3,2007-09-21
2007,9,21,MID,24.0,1558.3,2007-09-21
2007,9,21,TAD,68.0,279665.7,2007-09-21
2007,9,21,UYD,63.0,130984.0,2007-09-21
2007,9,21,CRS,14.0,8.3,2007-09-21
2007,9,21,DAS,32.0,32.7,2007-09-21
2007,9,21,FAS,71.0,38273.9,2007-09-21
2007,9,21,HNS,1.0,0.1,2007-09-21
2007,9,21,KKS,29.0,58548.8,2007-09-21
2007,9,21,MSS,97.0,8656.4,2007-09-21
2007,9,21,TAS,14.0,19043.6,2007-09-21
2007,9,21,CGF,9.0,2.2,2007-09-21
2007,9,21,SWS,22.0,9378.6,2007-09-21
2007,9,24,GAD,60.0,54690.3,2007-09-24
2007,9,24,MID,24.0,1558.3,2007-09-24
2007,9,24,TAD,68.0,279665.7,2007-09-24
2007,9,24,UYD,63.0,130984.0,2007-09-24
2007,9,24,CRS,14.0,8.3,2007-09-24
2007,9,24,DAS,32.0,32.7,2007-09-24
2007,9,24,FAS,71.0,38273.9,2007-09-24
2007,9,24,HNS,1.0,0.1,2007-09-24
2007,9,24,KKS,29.0,58273.9,2007-09-24
2007,9,24,MSS,97.0,8656.4,2007-09-24
2007,9,24,TAS,14.0,19043.6,2007-09-24
2007,9,24,CGF,9.0,2.2,2007-09-24
2007,9,24,SWS,22.0,9378.6,2007-09-24
2007,9,25,GAD,60.0,54690.3,2007-09-25
2007,9,25,MID,24.0,1558.3,2007-09-25
2007,9,25,TAD,68.0,289484.5,2007-09-25
2007,9,25,UYD,63.0,130984.0,2007-09-25
2007,9,25,CRS,14.0,8.3,2007-09-25
2007,9,25,DAS,32.0,32.7,2007-09-25
2007,9,25,FAS,71.0,38273.9,2007-09-25
2007,9,25,HNS,1.0,0.1,2007-09-25
2007,9,25,KKS,29.0,58548.8,2007-09-25
2007,9,25,MSS,97.0,8656.4,2007-09-25
2007,9,25,TAS,14.0,19043.6,2007-09-25
2007,9,25,CGF,9.0,2.2,2007-09-25
2007,9,25,SWS,22.0,9378.6,2007-09-25
2007,9,26,GAD,60.0,54690.3,2007-09-26
2007,9,26,MID,24.0,1558.3,2007-09-26
2007,9,26,TAD,68.0,301177.8,2007-09-26
2007,9,26,UYD,63.0,133813.7,2007-09-26
2007,9,26,CRS,14.0,8.3,2007-09-26
2007,9,26,DAS,32.0,32.7,2007-09-26
2007,9,26,FAS,71.0,38273.9,2007-09-26
2007,9,26,HNS,1.0,0.1,2007-09-26
2007,9,26,KKS,29.0,58548.8,2007-09-26
2007,9,26,MSS,97.0,8656.4,2007-09-26
2007,9,26,TAS,14.0,19043.6,2007-09-26
2007,9,26,CGF,9.0,2.2,2007-09-26
2007,9,26,SWS,22.0,9378.6,2007-09-26
2007,9,28,GAD,60.0,54690.3,2007-09-28
2007,9,28,MID,24.0,1558.3,2007-09-28
2007,9,28,TAD,68.0,301177.8,2007-09-28
2007,9,28,UYD,63.0,133813.7,2007-09-28
2007,9,28,CRS,14.0,8.3,2007-09-28
2007,9,28,DAS,32.0,32.7,2007-09-28
2007,9,28,FAS,71.0,38273.9,2007-09-28
2007,9,28,HNS,1.0,0.1,2007-09-28
2007,9,28,KKS,29.0,58548.8,2007-09-28
2007,9,28,MSS,97.0,8656.4,2007-09-28
2007,9,28,TAS,14.0,19043.6,2007-09-28
2007,9,28,CGF,9.0,2.2,2007-09-28
2007,9,28,SWS,22.0,9378.6,2007-09-28
2007,10,1,GAD,60.0,54690.3,2007-10-01
2007,10,1,MID,24.0,1558.3,2007-10-01
2007,10,1,TAD,68.0,301177.8,2007-10-01
2007,10,1,UYD,63.0,133813.7,2007-10-01
2007,10,1,CRS,14.0,8.3,2007-10-01
2007,10,1,DAS,32.0,32.7,2007-10-01
2007,10,1,FAS,71.0,38273.9,2007-10-01
2007,10,1,HNS,1.0,0.1,2007-10-01
2007,10,1,KKS,29.0,58548.8,2007-10-01
2007,10,1,MSS,97.0,8656.4,2007-10-01
2007,10,1,TAS,14.0,19043.6,2007-10-01
2007,10,1,CGF,9.0,2.2,2007-10-01
2007,10,1,SWS,22.0,9378.6,2007-10-01
2007,10,2,GAD,60.0,54690.3,2007-10-02
2007,10,2,MID,24.0,1558.3,2007-10-02
2007,10,2,TAD,68.0,323740.9,2007-10-02
2007,10,2,UYD,63.0,133813.7,2007-10-02
2007,10,2,CRS,14.0,8.3,2007-10-02
2007,10,2,DAS,32.0,32.7,2007-10-02
2007,10,2,FAS,71.0,38273.9,2007-10-02
2007,10,2,HNS,1.0,0.1,2007-10-02
2007,10,2,KKS,29.0,58548.6,2007-10-02
2007,10,2,MSS,97.0,8646.4,2007-10-02
2007,10,2,TAS,14.0,19043.6,2007-10-02
2007,10,2,CGF,9.0,2.2,2007-10-02
2007,10,2,SWS,22.0,9378.6,2007-10-02
2007,10,3,GAD,60.0,54690.3,2007-10-03
2007,10,3,MID,24.0,1558.3,2007-10-03
2007,10,3,TAD,69.0,323741.1,2007-10-03
2007,10,3,UYD,63.0,133813.7,2007-10-03
2007,10,3,CRS,14.0,8.3,2007-10-03
2007,10,3,DAS,32.0,32.7,2007-10-03
2007,10,3,FAS,71.0,38273.9,2007-10-03
2007,10,3,HNS,1.0,0.1,2007-10-03
2007,10,3,KKS,29.0,58548.6,2007-10-03
2007,10,3,MSS,97.0,8656.4,2007-10-03
2007,10,3,TAS,14.0,19043.6,2007-10-03
2007,10,3,CGF,9.0,2.2,2007-10-03
2007,10,3,SWS,22.0,9378.6,2007-10-03
2007,10,5,GAD,60.0,54690.3,2007-10-05
2007,10,5,MID,24.0,1558.3,2007-10-05
2007,10,5,TAD,69.0,323741.1,2007-10-05
2007,10,5,UYD,63.0,133813.7,2007-10-05
2007,10,5,CRS,14.0,8.3,2007-10-05
2007,10,5,DAS,32.0,32.7,2007-10-05
2007,10,5,FAS,71.0,38273.9,2007-10-05
2007,10,5,HNS,1.0,0.1,2007-10-05
2007,10,5,KKS,29.0,58548.6,2007-10-05
2007,10,5,MSS,97.0,8656.4,2007-10-05
2007,10,5,TAS,14.0,19043.6,2007-10-05
2007,10,5,CGF,9.0,2.2,2007-10-05
2007,10,5,SWS,22.0,9378.6,2007-10-05
2007,10,16,GAD,60.0,54690.3,2007-10-16
2007,10,16,MID,24.0,1558.3,2007-10-16
2007,10,16,TAD,69.0,323741.1,2007-10-16
2007,10,16,UYD,63.0,133811.7,2007-10-16
2007,10,16,CRS,14.0,8.3,2007-10-16
2007,10,16,DAS,32.0,32.7,2007-10-16
2007,10,16,FAS,71.0,38273.9,2007-10-16
2007,10,16,HNS,1.0,0.1,2007-10-16
2007,10,16,KKS,29.0,58548.6,2007-10-16
2007,10,16,MSS,97.0,8656.4,2007-10-16
2007,10,16,TAS,14.0,19043.6,2007-10-16
2007,10,16,CGF,9.0,2.2,2007-10-16
2007,10,16,SWS,22.0,9378.6,2007-10-16
2007,10,22,GAD,60.0,54690.3,2007-10-22
2007,10,22,MID,24.0,1558.3,2007-10-22
2007,10,22,TAD,69.0,323372.8,2007-10-22
2007,10,22,UYD,63.0,133811.7,2007-10-22
2007,10,22,CRS,14.0,8.3,2007-10-22
2007,10,22,DAS,32.0,32.7,2007-10-22
2007,10,22,FAS,71.0,40301.9,2007-10-22
2007,10,22,HNS,1.0,0.1,2007-10-22
2007,10,22,KKS,29.0,58548.6,2007-10-22
2007,10,22,MSS,97.0,8661.4,2007-10-22
2007,10,22,TAS,14.0,19043.6,2007-10-22
2007,10,22,CGF,9.0,2.2,2007-10-22
2007,10,22,SWS,22.0,9378.6,2007-10-22
2007,11,19,GAD,60.0,54690.3,2007-11-19
2007,11,19,MID,24.0,1558.3,2007-11-19
2007,11,19,TAD,69.0,323372.8,2007-11-19
2007,11,19,UYD,63.0,133811.7,2007-11-19
2007,11,19,CRS,14.0,8.3,2007-11-19
2007,11,19,DAS,32.0,32.7,2007-11-19
2007,11,19,FAS,72.0,40302.2,2007-11-19
2007,11,19,HNS,1.0,0.1,2007-11-19
2007,11,19,KKS,29.0,58548.6,2007-11-19
2007,11,19,MSS,97.0,8661.4,2007-11-19
2007,11,19,TAS,14.0,19043.6,2007-11-19
2007,11,19,CGF,9.0,2.2,2007-11-19
2007,11,19,SWS,22.0,9378.6,2007-11-19
2009,1,9,MSS,1.0,0.1,2009-01-09
2009,4,6,SWS,1.0,0.1,2009-04-06
2009,4,6,MSS,1.0,0.1,2009-04-06
2009,4,7,SWS,1.0,0.1,2009-04-07
2009,4,7,MSS,1.0,0.1,2009-04-07
2009,4,8,SWS,1.0,0.1,2009-04-08
2009,4,8,MSS,1.0,0.1,2009-04-08
2009,4,9,SWS,1.0,0.1,2009-04-09
2009,4,9,MSS,1.0,0.1,2009-04-09
2009,4,10,SWS,1.0,0.1,2009-04-10
2009,4,10,MID,1.0,0.1,2009-04-10
2009,4,10,MSS,1.0,0.1,2009-04-10
2009,4,13,SWS,1.0,0.1,2009-04-13
2009,4,13,MID,1.0,0.1,2009-04-13
2009,4,13,MSS,1.0,0.1,2009-04-13
2009,4,14,SWS,1.0,0.1,2009-04-14
2009,4,14,MID,1.0,0.1,2009-04-14
2009,4,14,DAS,1.0,0.1,2009-04-14
2009,4,14,MSS,1.0,0.1,2009-04-14
2009,4,15,SWS,1.0,0.1,2009-04-15
2009,4,15,MID,1.0,0.1,2009-04-15
2009,4,15,DAS,1.0,0.1,2009-04-15
2009,4,15,MSS,1.0,0.1,2009-04-15
2009,4,16,SWS,1.0,0.1,2009-04-16
2009,4,16,MID,1.0,0.1,2009-04-16
2009,4,16,DAS,1.0,0.1,2009-04-16
2009,4,16,MSS,1.0,0.1,2009-04-16
2009,4,17,SWS,1.0,0.1,2009-04-17
2009,4,17,MID,1.0,0.1,2009-04-17
2009,4,17,DAS,1.0,0.1,2009-04-17
2009,4,17,MSS,1.0,0.1,2009-04-17
2009,4,20,SWS,1.0,0.1,2009-04-20
2009,4,20,MID,1.0,0.1,2009-04-20
2009,4,20,DAS,1.0,0.1,2009-04-20
2009,4,20,MSS,2.0,0.2,2009-04-20
2009,4,21,SWS,1.0,0.1,2009-04-21
2009,4,21,MID,1.0,0.1,2009-04-21
2009,4,21,CRS,1.0,0.2,2009-04-21
2009,4,21,DAS,2.0,0.2,2009-04-21
2009,4,21,KKS,1.0,0.1,2009-04-21
2009,4,21,MSS,2.0,0.2,2009-04-21
2009,4,22,SWS,1.0,0.1,2009-04-22
2009,4,22,MID,1.0,0.1,2009-04-22
2009,4,22,CRS,1.0,0.1,2009-04-22
2009,4,22,DAS,2.0,0.2,2009-04-22
2009,4,22,KKS,1.0,0.1,2009-04-22
2009,4,22,MSS,2.0,0.2,2009-04-22
2009,4,23,SWS,1.0,0.1,2009-04-23
2009,4,23,MID,1.0,0.1,2009-04-23
2009,4,23,CRS,1.0,0.2,2009-04-23
2009,4,23,DAS,2.0,0.2,2009-04-23
2009,4,23,KKS,1.0,0.1,2009-04-23
2009,4,23,MSS,2.0,0.2,2009-04-23
2009,4,24,SWS,1.0,0.1,2009-04-24
2009,4,24,MID,1.0,0.1,2009-04-24
2009,4,24,CRS,1.0,0.2,2009-04-24
2009,4,24,DAS,2.0,0.2,2009-04-24
2009,4,24,KKS,1.0,0.1,2009-04-24
2009,4,24,MSS,2.0,0.2,2009-04-24
2009,4,27,SWS,1.0,0.1,2009-04-27
2009,4,27,MID,1.0,0.1,2009-04-27
2009,4,27,CRS,1.0,0.2,2009-04-27
2009,4,27,DAS,2.0,0.2,2009-04-27
2009,4,27,KKS,1.0,0.1,2009-04-27
2009,4,27,MSS,2.0,0.2,2009-04-27
2009,4,28,SWS,1.0,0.1,2009-04-28
2009,4,28,MID,1.0,0.1,2009-04-28
2009,4,28,CRS,1.0,0.2,2009-04-28
2009,4,28,DAS,3.0,1.2,2009-04-28
2009,4,28,KKS,1.0,0.1,2009-04-28
2009,4,28,MSS,4.0,0.5,2009-04-28
2009,4,29,SWS,1.0,0.1,2009-04-29
2009,4,29,MID,2.0,0.2,2009-04-29
2009,4,29,CRS,1.0,0.2,2009-04-29
2009,4,29,DAS,3.0,1.2,2009-04-29
2009,4,29,KKS,1.0,0.1,2009-04-29
2009,4,29,MSS,4.0,0.5,2009-04-29
2009,4,30,SWS,1.0,0.1,2009-04-30
2009,4,30,MID,4.0,18.3,2009-04-30
2009,4,30,CRS,1.0,0.2,2009-04-30
2009,4,30,DAS,7.0,1.6,2009-04-30
2009,4,30,KKS,1.0,0.1,2009-04-30
2009,4,30,MSS,7.0,0.6,2009-04-30
2009,4,30,CGF,1.0,0.1,2009-04-30
2009,5,1,SWS,1.0,0.1,2009-05-01
2009,5,1,MID,9.0,26.5,2009-05-01
2009,5,1,CRS,1.0,0.2,2009-05-01
2009,5,1,DAS,8.0,3.6,2009-05-01
2009,5,1,FAS,1.0,0.1,2009-05-01
2009,5,1,KKS,1.0,0.1,2009-05-01
2009,5,1,MSS,6.0,0.6,2009-05-01
2009,5,1,CGF,1.0,0.1,2009-05-01
2009,5,3,SWS,1.0,0.1,2009-05-03
2009,5,3,MID,11.0,20131.5,2009-05-03
2009,5,3,CRS,1.0,0.2,2009-05-03
2009,5,3,DAS,12.0,98.9,2009-05-03
2009,5,3,FAS,3.0,0.2,2009-05-03
2009,5,3,KKS,1.0,0.1,2009-05-03
2009,5,3,MSS,10.0,2.5,2009-05-03
2009,5,3,CGF,2.0,0.6,2009-05-03
2009,5,4,SWS,1.0,0.1,2009-05-04
2009,5,4,MID,11.0,23589.5,2009-05-04
2009,5,4,CRS,1.0,0.2,2009-05-04
2009,5,4,DAS,15.0,99.4,2009-05-04
2009,5,4,FAS,4.0,0.7,2009-05-04
2009,5,4,KKS,3.0,0.4,2009-05-04
2009,5,4,MSS,15.0,3.3,2009-05-04
2009,5,4,TAS,1.0,0.2,2009-05-04
2009,5,4,CGF,2.0,0.6,2009-05-04
2009,5,5,SWS,1.0,0.1,2009-05-05
2009,5,5,MID,12.0,23592.5,2009-05-05
2009,5,5,CRS,1.0,0.2,2009-05-05
2009,5,5,DAS,15.0,99.4,2009-05-05
2009,5,5,FAS,4.0,0.8,2009-05-05
2009,5,5,KKS,3.0,0.4,2009-05-05
2009,5,5,MSS,14.0,4.3,2009-05-05
2009,5,5,TAS,1.0,0.2,2009-05-05
2009,5,5,CGF,2.0,0.6,2009-05-05
2009,5,5,TNF,1.0,0.1,2009-05-05
2009,5,6,SWS,1.0,0.1,2009-05-06
2009,5,6,MID,13.0,23593.0,2009-05-06
2009,5,6,CRS,1.0,0.2,2009-05-06
2009,5,6,DAS,15.0,99.4,2009-05-06
2009,5,6,FAS,5.0,0.9,2009-05-06
2009,5,6,KKS,3.0,0.4,2009-05-06
2009,5,6,MSS,14.0,4.3,2009-05-06
2009,5,6,TAS,1.0,0.3,2009-05-06
2009,5,6,CGF,2.0,0.6,2009-05-06
2009,5,6,TNF,1.0,0.1,2009-05-06
2009,5,7,SWS,1.0,0.1,2009-05-07
2009,5,7,MID,13.0,38533.3,2009-05-07
2009,5,7,CRS,1.0,0.2,2009-05-07
2009,5,7,DAS,15.0,99.4,2009-05-07
2009,5,7,FAS,5.0,0.9,2009-05-07
2009,5,7,KKS,3.0,0.4,2009-05-07
2009,5,7,MSS,14.0,4.3,2009-05-07
2009,5,7,TAS,1.0,0.3,2009-05-07
2009,5,7,CGF,2.0,0.6,2009-05-07
2009,5,7,TNF,2.0,0.2,2009-05-07
2009,5,8,SWS,1.0,0.1,2009-05-08
2009,5,8,MID,13.0,38580.3,2009-05-08
2009,5,8,CRS,1.0,0.2,2009-05-08
2009,5,8,DAS,15.0,99.4,2009-05-08
2009,5,8,FAS,5.0,0.9,2009-05-08
2009,5,8,KKS,3.0,0.4,2009-05-08
2009,5,8,MSS,15.0,4.4,2009-05-08
2009,5,8,TAS,1.0,0.3,2009-05-08
2009,5,8,CGF,2.0,0.6,2009-05-08
2009,5,8,TNF,2.0,0.2,2009-05-08
2009,5,9,SWS,1.0,0.1,2009-05-09
2009,5,9,MID,14.0,38660.3,2009-05-09
2009,5,9,CRS,1.0,0.2,2009-05-09
2009,5,9,DAS,15.0,99.4,2009-05-09
2009,5,9,FAS,5.0,0.9,2009-05-09
2009,5,9,KKS,4.0,0.6,2009-05-09
2009,5,9,MSS,18.0,14.5,2009-05-09
2009,5,9,TAS,1.0,0.3,2009-05-09
2009,5,9,CGF,2.0,0.6,2009-05-09
2009,5,9,TNF,2.0,0.2,2009-05-09
2009,5,10,SWS,1.0,0.1,2009-05-10
2009,5,10,MID,14.0,38660.3,2009-05-10
